time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
88.5,113.37,27.16,2496.48,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.06,1.07,0.57,73.62,!idm_4!var#1,48.37,58.25,18.19,0.05,2.97,bottom,0
88.6,112.97,27.47,2494.54,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.06,1.07,0.57,73.7,!idm_4!var#1,48.67,58.26,17.76,0.05,2.99,bottom,0
88.7,112.56,27.77,2492.54,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.06,1.07,0.57,73.77,!idm_4!var#1,48.97,58.26,17.22,0.05,3.01,bottom,0
88.8,112.16,28.08,2490.49,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.06,1.07,0.57,73.84,!idm_4!var#1,49.28,58.26,16.69,0.05,3.04,bottom,0
88.9,111.76,28.39,2488.39,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.06,1.07,0.57,73.92,!idm_4!var#1,49.58,58.26,16.31,0.05,3.06,bottom,0
89.0,111.37,28.71,2486.25,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.05,1.07,0.56,73.99,!idm_4!var#1,49.89,58.27,15.92,0.05,3.09,bottom,0
89.1,110.98,29.02,2484.06,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.05,1.07,0.56,74.06,!idm_4!var#1,50.2,58.27,15.49,0.05,3.11,bottom,0
89.2,110.59,29.34,2481.84,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.05,1.07,0.56,74.12,!idm_4!var#1,50.52,58.27,14.91,0.05,3.13,bottom,0
89.3,110.2,29.67,2479.59,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.05,1.07,0.56,74.17,!idm_4!var#1,50.83,58.27,14.37,0.05,3.15,bottom,0
89.4,109.82,29.99,2477.3,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.05,1.06,0.56,74.23,!idm_4!var#1,51.15,58.27,13.9,0.05,3.18,bottom,0
89.5,109.43,30.32,2474.99,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.05,1.06,0.55,74.29,!idm_4!var#1,51.47,58.28,13.43,0.05,3.2,bottom,0
89.6,109.06,30.65,2472.66,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.04,1.06,0.55,74.34,!idm_4!var#1,51.79,58.28,12.9,0.05,3.22,bottom,0
89.7,108.68,30.99,2470.3,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.04,1.06,0.55,74.39,!idm_4!var#1,52.12,58.28,12.3,0.05,3.24,bottom,0
89.8,108.31,31.32,2467.93,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.04,1.06,0.55,74.44,!idm_4!var#1,52.44,58.28,11.83,0.05,3.26,bottom,0
89.9,107.95,31.66,2465.55,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.04,1.06,0.55,74.49,!idm_4!var#1,52.77,58.28,11.4,0.05,3.28,bottom,0
90.0,107.58,32.0,2463.16,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.04,1.06,0.55,74.54,!idm_4!var#1,53.1,58.28,10.96,0.04,3.31,bottom,0
90.1,107.22,32.35,2460.77,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.04,1.06,0.54,74.57,!idm_4!var#1,53.43,58.28,10.35,0.04,3.33,bottom,0
90.2,106.87,32.7,2458.37,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.03,1.06,0.54,74.61,!idm_4!var#1,53.77,58.28,9.77,0.04,3.35,bottom,0
90.3,106.51,33.05,2455.97,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.03,1.06,0.54,74.64,!idm_4!var#1,54.1,58.28,9.27,0.04,3.37,bottom,0
90.4,106.16,33.4,2453.57,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.03,1.05,0.54,74.68,!idm_4!var#1,54.44,58.28,8.77,0.04,3.39,bottom,0
90.5,105.82,33.75,2451.17,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.03,1.05,0.54,74.7,!idm_4!var#1,54.78,58.29,8.18,0.04,3.41,bottom,0
90.6,105.48,34.11,2448.78,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.03,1.05,0.54,74.73,!idm_4!var#1,55.13,58.29,7.54,0.04,3.43,bottom,0
90.7,105.14,34.47,2446.39,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.03,1.05,0.53,74.75,!idm_4!var#1,55.47,58.29,7.08,0.04,3.45,bottom,0
90.8,104.8,34.83,2444.01,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.02,1.05,0.53,74.77,!idm_4!var#1,55.82,58.29,6.64,0.04,3.47,bottom,0
90.9,104.47,35.19,2441.64,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.02,1.05,0.53,74.79,!idm_4!var#1,56.17,58.29,6.13,0.04,3.49,bottom,0
91.0,104.14,35.56,2439.27,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.02,1.05,0.53,74.8,!idm_4!var#1,56.52,58.29,5.5,0.04,3.5,bottom,0
91.1,103.82,35.92,2436.91,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.02,1.05,0.53,74.81,!idm_4!var#1,56.87,58.29,4.96,0.04,3.52,bottom,0
91.2,103.5,36.29,2434.55,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.02,1.05,0.53,74.81,!idm_4!var#1,57.22,58.29,4.46,0.04,3.54,bottom,0
91.3,103.18,36.64,2432.2,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.02,1.05,0.52,74.82,!idm_4!var#1,0.08,58.29,3.95,0.04,3.56,:right_0,0
91.4,102.86,36.99,2429.86,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.01,1.04,0.52,74.81,!idm_4!var#1,0.34,58.29,3.29,0.04,3.58,right,0
91.5,102.55,37.37,2427.51,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.01,1.04,0.52,74.81,!idm_4!var#1,0.7,58.29,2.72,0.04,3.6,right,0
91.6,102.25,37.74,2425.16,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.01,1.04,0.52,74.8,!idm_4!var#1,1.06,58.29,2.23,0.04,3.61,right,0
91.7,101.94,38.12,2422.81,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.01,1.04,0.52,74.79,!idm_4!var#1,1.42,58.29,1.74,0.04,3.63,right,0
91.8,101.64,38.5,2420.45,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.01,1.04,0.52,74.77,!idm_4!var#1,1.79,58.3,1.06,0.04,3.65,right,0
91.9,101.34,38.88,2418.07,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.01,1.04,0.52,74.74,!idm_4!var#1,2.15,58.3,0.44,0.04,3.67,right,0
92.0,101.04,39.27,2415.68,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.04,0.51,74.72,!idm_4!var#1,2.52,58.3,359.89,0.04,3.68,right,0
92.1,100.75,39.65,2413.27,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.04,0.51,74.69,!idm_4!var#1,2.89,58.3,359.34,0.04,3.7,right,0
92.2,100.46,40.04,2410.83,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.04,0.51,74.66,!idm_4!var#1,3.26,58.3,358.65,0.04,3.72,right,0
92.3,100.17,40.42,2408.35,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.04,0.51,74.62,!idm_4!var#1,3.64,58.3,358.05,0.04,3.73,right,0
92.4,99.88,40.81,2405.84,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.03,0.51,74.58,!idm_4!var#1,4.01,58.3,357.54,0.04,3.75,right,0
92.5,99.6,41.2,2403.27,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.03,0.51,74.54,!idm_4!var#1,4.39,58.3,357.03,0.04,3.76,right,0
92.6,99.32,41.59,2400.66,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,1.0,1.03,0.51,74.49,!idm_4!var#1,4.77,58.29,356.32,0.04,3.78,right,0
92.7,99.04,41.99,2397.97,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.99,1.03,0.5,74.43,!idm_4!var#1,5.15,58.29,355.73,0.04,3.8,right,0
92.8,98.76,42.38,2395.22,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.99,1.03,0.5,74.37,!idm_4!var#1,5.53,58.29,355.19,0.04,3.81,right,0
92.9,98.49,42.77,2392.39,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.99,1.03,0.5,74.31,!idm_4!var#1,5.91,58.29,354.63,0.04,3.83,right,0
93.0,98.22,43.17,2389.47,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.99,1.03,0.5,74.24,!idm_4!var#1,6.29,58.29,353.94,0.04,3.84,right,0
93.1,97.95,43.56,2386.45,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.99,1.03,0.5,74.17,!idm_4!var#1,6.68,58.28,353.37,0.04,3.85,right,0
93.2,97.68,43.96,2383.32,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.98,1.02,0.5,74.1,!idm_4!var#1,7.07,58.28,352.87,0.04,3.87,right,0
93.3,97.41,44.36,2380.07,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.98,1.02,0.5,74.02,!idm_4!var#1,7.45,58.28,352.31,0.04,3.88,right,0
93.4,97.14,44.75,2376.7,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.98,1.02,0.5,73.93,!idm_4!var#1,7.84,58.27,351.58,0.04,3.9,right,0
93.5,96.88,45.15,2373.18,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.98,1.02,0.49,73.84,!idm_4!var#1,8.23,58.27,350.97,0.04,3.91,right,0
93.6,96.61,45.55,2369.5,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.98,1.02,0.49,73.75,!idm_4!var#1,8.63,58.26,350.38,0.04,3.92,right,0
93.7,96.35,45.95,2365.67,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.97,1.02,0.49,73.65,!idm_4!var#1,9.02,58.25,349.73,0.04,3.94,right,0
93.8,96.09,46.35,2361.66,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.97,1.02,0.49,73.55,!idm_4!var#1,9.42,58.24,349.01,0.04,3.95,right,0
93.9,95.84,46.74,2357.46,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.97,1.01,0.49,73.44,!idm_4!var#1,9.81,58.24,348.5,0.04,3.96,right,0
94.0,95.58,47.15,2353.07,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.97,1.01,0.49,73.33,!idm_4!var#1,10.21,58.23,347.98,0.04,3.97,right,0
94.1,95.32,47.54,2348.47,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.97,1.01,0.49,73.21,!idm_4!var#1,10.61,58.21,347.29,0.04,3.98,right,0
94.2,95.07,47.94,2343.65,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.96,1.01,0.49,73.09,!idm_4!var#1,11.01,58.2,346.6,0.04,3.99,right,0
94.3,94.82,48.34,2338.6,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.96,1.01,0.48,72.96,!idm_4!var#1,11.41,58.19,346.02,0.04,4.0,right,0
94.4,94.57,48.74,2333.3,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.96,1.0,0.48,72.84,!idm_4!var#1,11.81,58.18,345.41,0.04,4.01,right,0
94.5,94.32,49.13,2327.76,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.95,1.0,0.48,72.7,!idm_4!var#1,12.21,58.16,344.67,0.04,4.02,right,0
94.6,94.07,49.53,2321.95,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.95,1.0,0.48,72.56,!idm_4!var#1,12.61,58.14,344.08,0.04,4.03,right,0
94.7,93.83,49.93,2315.87,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.95,1.0,0.48,72.42,!idm_4!var#1,13.02,58.13,343.57,0.04,4.04,right,0
94.8,93.59,50.32,2309.52,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.94,0.99,0.48,72.27,!idm_4!var#1,13.42,58.11,342.96,0.04,4.05,right,0
94.9,93.35,50.71,2302.88,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.94,0.99,0.48,72.11,!idm_4!var#1,13.83,58.09,342.24,0.04,4.05,right,0
95.0,93.12,51.11,2295.94,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.94,0.99,0.48,71.95,!idm_4!var#1,14.23,58.06,341.66,0.04,4.06,right,0
95.1,92.88,51.5,2288.72,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.93,0.98,0.47,71.8,!idm_4!var#1,14.64,58.04,341.07,0.04,4.07,right,0
95.2,92.66,51.89,2281.19,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.93,0.98,0.47,71.62,!idm_4!var#1,15.05,58.01,340.32,0.04,4.07,right,0
95.3,92.43,52.27,2273.35,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.93,0.98,0.47,71.45,!idm_4!var#1,15.45,57.99,339.61,0.04,4.08,right,0
95.4,92.21,52.66,2265.22,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.92,0.97,0.47,71.27,!idm_4!var#1,15.86,57.96,339.03,0.04,4.08,right,0
95.5,92.0,53.05,2256.78,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.92,0.97,0.47,71.09,!idm_4!var#1,16.27,57.93,338.43,0.04,4.08,right,0
95.6,91.79,53.43,2248.04,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.91,0.97,0.47,70.9,!idm_4!var#1,16.68,57.89,337.7,0.04,4.09,right,0
95.7,91.58,53.81,2239.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.91,0.96,0.47,70.71,!idm_4!var#1,17.09,57.86,337.09,0.04,4.09,right,0
95.8,91.38,54.19,2229.68,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.91,0.96,0.47,70.52,!idm_4!var#1,17.5,57.82,336.52,0.04,4.09,right,0
95.9,0.0,54.57,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.33,!idm_4!var#1,17.91,57.79,335.84,0.0,4.09,right,0
96.0,0.0,54.94,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.12,!idm_4!var#1,18.31,57.75,335.11,0.0,4.08,right,0
96.1,0.0,55.32,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.92,!idm_4!var#1,18.72,57.71,334.56,0.0,4.08,right,0
96.2,0.0,55.69,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.71,!idm_4!var#1,19.13,57.66,334.0,0.0,4.08,right,0
96.3,0.0,56.05,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.49,!idm_4!var#1,19.54,57.62,333.24,0.0,4.07,right,0
96.4,0.0,56.41,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.27,!idm_4!var#1,19.94,57.57,332.58,0.0,4.07,right,0
96.5,0.0,56.78,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.05,!idm_4!var#1,20.35,57.52,332.03,0.0,4.06,right,0
96.6,0.0,57.13,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,68.83,!idm_4!var#1,20.76,57.47,331.43,0.0,4.05,right,0
96.7,0.0,57.49,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,68.6,!idm_4!var#1,21.16,57.42,330.74,0.0,4.05,right,0
96.8,0.0,57.84,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,68.37,!idm_4!var#1,21.56,57.37,330.18,0.0,4.04,right,0
96.9,0.0,58.19,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,68.14,!idm_4!var#1,21.97,57.31,329.65,0.0,4.02,right,0
97.0,0.0,58.53,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,67.9,!idm_4!var#1,22.37,57.26,328.95,0.0,4.01,right,0
97.1,0.0,58.87,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,67.65,!idm_4!var#1,22.77,57.2,328.22,0.0,4.0,right,0
97.2,0.0,59.21,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,67.41,!idm_4!var#1,23.17,57.14,327.64,0.0,3.98,right,0
97.3,0.0,59.54,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,67.16,!idm_4!var#1,23.56,57.08,327.06,0.0,3.97,right,0
97.4,0.0,59.87,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,66.91,!idm_4!var#1,23.96,57.02,326.32,0.0,3.95,right,0
97.5,0.0,60.19,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,66.66,!idm_4!var#1,24.35,56.95,325.69,0.0,3.93,right,0
97.6,0.0,60.51,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,66.4,!idm_4!var#1,24.74,56.89,325.16,0.0,3.91,right,0
97.7,0.0,60.83,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,66.15,!idm_4!var#1,25.13,56.83,324.61,0.0,3.89,right,0
97.8,0.0,61.13,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,65.89,!idm_4!var#1,25.52,56.76,323.93,0.0,3.87,right,0
97.9,0.0,61.44,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,65.63,!idm_4!var#1,25.9,56.69,323.34,0.0,3.84,right,0
98.0,0.0,61.74,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,65.38,!idm_4!var#1,26.28,56.63,322.79,0.0,3.82,right,0
98.1,0.0,62.04,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,65.12,!idm_4!var#1,26.66,56.56,322.19,0.0,3.79,right,0
98.2,0.0,62.33,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,64.85,!idm_4!var#1,27.04,56.5,321.49,0.0,3.77,right,0
98.3,0.0,62.62,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,64.59,!idm_4!var#1,27.41,56.43,320.98,0.0,3.74,right,0
98.4,0.0,62.91,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,64.33,!idm_4!var#1,27.79,56.36,320.52,0.0,3.71,right,0
98.5,0.0,63.18,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,64.07,!idm_4!var#1,28.15,56.3,319.98,0.0,3.68,right,0
98.6,0.0,63.45,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,63.8,!idm_4!var#1,28.52,56.23,319.32,0.0,3.64,right,0
98.7,0.0,63.72,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,63.53,!idm_4!var#1,28.88,56.17,318.8,0.0,3.61,right,0
98.8,0.0,63.98,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,63.27,!idm_4!var#1,29.24,56.11,318.31,0.0,3.58,right,0
98.9,0.0,64.24,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,63.0,!idm_4!var#1,29.59,56.04,317.77,0.0,3.54,right,0
99.0,0.0,64.49,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,62.73,!idm_4!var#1,29.94,55.98,317.1,0.0,3.51,right,0
99.1,0.0,64.73,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,62.46,!idm_4!var#1,30.29,55.92,316.54,0.0,3.47,right,0
99.2,0.0,64.97,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,62.2,!idm_4!var#1,30.63,55.87,316.03,0.0,3.43,right,0
99.3,0.0,65.21,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,61.94,!idm_4!var#1,30.97,55.81,315.53,0.0,3.39,right,0
99.4,0.0,65.44,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,61.67,!idm_4!var#1,31.31,55.76,314.89,0.0,3.35,right,0
99.5,0.0,65.66,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,61.41,!idm_4!var#1,31.64,55.71,314.31,0.0,3.31,right,0
99.6,0.0,65.88,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,61.15,!idm_4!var#1,31.96,55.66,313.82,0.0,3.27,right,0
99.7,0.0,66.1,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.89,!idm_4!var#1,32.29,55.61,313.35,0.0,3.23,right,0
99.8,0.0,66.31,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.63,!idm_4!var#1,32.61,55.56,312.81,0.0,3.19,right,0
99.9,0.0,66.51,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.38,!idm_4!var#1,32.92,55.52,312.21,0.0,3.15,right,0
100.0,0.0,66.71,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.12,!idm_4!var#1,33.23,55.48,311.74,0.0,3.1,right,0
100.1,0.0,66.91,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.87,!idm_4!var#1,33.54,55.44,311.32,0.0,3.06,right,0
100.2,0.0,67.1,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.62,!idm_4!var#1,33.84,55.41,310.9,0.0,3.02,right,0
100.3,0.0,67.29,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.37,!idm_4!var#1,34.14,55.38,310.4,0.0,2.97,right,0
100.4,0.0,67.47,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.13,!idm_4!var#1,34.43,55.35,309.88,0.0,2.93,right,0
100.5,0.0,67.64,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,58.88,!idm_4!var#1,34.72,55.33,309.48,0.0,2.89,right,0
100.6,0.0,67.82,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,58.64,!idm_4!var#1,35.0,55.3,309.12,0.0,2.84,right,0
100.7,0.0,67.99,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,58.41,!idm_4!var#1,35.28,55.29,308.77,0.0,2.8,right,0
100.8,0.0,68.15,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,58.17,!idm_4!var#1,35.56,55.27,308.32,0.0,2.76,right,0
100.9,0.0,68.31,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.93,!idm_4!var#1,35.83,55.26,307.82,0.0,2.71,right,0
101.0,0.0,68.46,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.7,!idm_4!var#1,36.1,55.25,307.38,0.0,2.67,right,0
101.1,0.0,68.61,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.47,!idm_4!var#1,36.36,55.24,307.0,0.0,2.63,right,0
101.2,0.0,68.75,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.24,!idm_4!var#1,36.62,55.24,306.63,0.0,2.59,right,0
101.3,0.0,68.9,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.02,!idm_4!var#1,36.87,55.24,306.26,0.0,2.55,right,0
101.4,0.0,69.04,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,56.8,!idm_4!var#1,37.12,55.24,305.82,0.0,2.51,right,0
101.5,0.0,69.17,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,56.58,!idm_4!var#1,37.37,55.24,305.39,0.0,2.47,right,0
101.6,0.0,69.3,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,56.36,!idm_4!var#1,37.61,55.25,305.03,0.0,2.43,right,0
101.7,0.0,69.43,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,56.15,!idm_4!var#1,37.85,55.26,304.71,0.0,2.39,right,0
101.8,0.0,69.56,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.94,!idm_4!var#1,38.09,55.27,304.39,0.0,2.35,right,0
101.9,0.0,69.68,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.74,!idm_4!var#1,38.32,55.29,304.08,0.0,2.31,right,0
102.0,0.0,69.8,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.53,!idm_4!var#1,38.54,55.31,303.67,0.0,2.27,right,0
102.1,0.0,69.91,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.32,!idm_4!var#1,38.77,55.33,303.25,0.0,2.24,right,0
102.2,0.0,70.02,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.12,!idm_4!var#1,38.99,55.35,302.87,0.0,2.2,right,0
102.3,0.0,70.13,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,54.92,!idm_4!var#1,39.21,55.37,302.55,0.0,2.17,right,0
102.4,0.0,70.24,0.0,0.0,idm,idm_4,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,54.73,!idm_4!var#1,39.42,55.4,302.23,0.0,2.14,right,0
